Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,file_speech,length (s),level_0,Unnamed: 0,file_rir,room,dataset,vol,computed_rt60,rt60,snr,clip_label,file_clip,split,log_vol,log_rt60,log_vol_norm,vol_dnorm,log_rt60_norm,rt60_dnorm,file_feature,boundary_point,rir_sr,BP
22367,22367,22368,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s5.wav,11.59564626,465,465,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/5_11.wav,cuboid_room,dechorate,86.4,5.2875625,5.287554775,0,babble_clip1591_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1591_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1591_snr_0db.npz,183.85,48000,8824
22371,22371,22372,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,282,282,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID04_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588,0.9393125,0.937083333,0,babble_clip1592_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1592_snr_0db.wav,test,3.432140919,1.771486295,0.7259107,3.432140919,0.214531392,1.771486295,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1592_snr_0db.npz,81.06,48000,3890
22375,22375,22376,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s3.wav,5.577732426,548,548,/home/cxw/GAN/own_dataset/rirs/BJUT/xzl_4lt_z.wav,xzl_4lt,BJUT,7080.94,5.427375,5.425354167,0,babble_clip1593_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1593_snr_0db.wav,test,3.850090914,3.24279237,0.854613548,3.850090914,0.667603013,3.24279237,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1593_snr_0db.npz,13.06,48000,626
22379,22379,22380,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,483,483,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/6_17.wav,cuboid_room,dechorate,86.4,5.2835625,5.287554775,0,babble_clip1594_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1594_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1594_snr_0db.npz,191.29,48000,9181
22383,22383,22384,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s3.wav,10.4921542,6,6,/home/cxw/GAN/own_dataset/rirs/ace/Single/Meeting_Room_1/1/Single_503_1_RIR.wav,ace_Meeting_Room_1,ace,99.6,0.5235,0.52278125,0,babble_clip1595_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1595_snr_0db.wav,train,1.998259338,1.282514075,0.284363517,1.998259338,0.063958075,1.282514075,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1595_snr_0db.npz,37.96,48000,1822
22387,22387,22388,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s3.wav,8.252562358,78,78,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_1_0_3.wav,air_office,air,92.8,0.644875,0.658973958,0,babble_clip1596_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1596_snr_0db.wav,train,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1596_snr_0db.npz,38.58,48000,1851
22391,22391,22392,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,225,225,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r5_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,14.964875,13.64459215,0,babble_clip1597_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1597_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1597_snr_0db.npz,141.91,48000,6811
22395,22395,22396,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,469,469,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/5_2.wav,cuboid_room,dechorate,86.4,5.2770625,5.287554775,0,babble_clip1598_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1598_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1598_snr_0db.npz,196.89,48000,9450
22399,22399,22400,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,148,148,/home/cxw/GAN/own_dataset/rirs/openair/shrine-and-parish-church-all-saints-north-street-_/b-format/r6_90_bformat.wav,shrine-and-parish-church-all-saints-north-street-_,openair,18000.0,19.9991875,19.6765,0,babble_clip1599_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1599_snr_0db.wav,val,4.255272505,4.322219295,0.979384514,4.255272505,1.0,4.322219295,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1599_snr_0db.npz,172.52,48000,8280
22403,22403,22404,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,290,290,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID02_20171227_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172,0.8626875,0.898902778,0,babble_clip1600_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1600_snr_0db.wav,train,1.997859751,1.736634304,0.284240469,1.997859751,0.203799126,1.736634304,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1600_snr_0db.npz,68.69,48000,3297
22407,22407,22408,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,554,554,/home/cxw/GAN/own_dataset/rirs/BJUT/tsg_417_z.wav,tsg_417,BJUT,179.41,5.4270625,5.400166667,0,babble_clip1601_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1601_snr_0db.wav,train,2.253846646,3.238893586,0.363068661,2.253846646,0.666402428,3.238893586,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1601_snr_0db.npz,14.15,48000,679
22411,22411,22412,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,357,357,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x00y08.wav,octagon,C4DM,9500.0,1.8255625,1.877630859,0,babble_clip1602_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1602_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1602_snr_0db.npz,245.56,48000,11786
22415,22415,22416,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,530,530,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room23.wav,080322_pra_room23,080322_pra,524.8074602,6.431875,6.431875,0,babble_clip1603_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1603_snr_0db.wav,train,2.72,3.385378766,0.506615173,2.72,0.711510838,3.385378766,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1603_snr_0db.npz,35.31,48000,1694
22419,22419,22420,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s5.wav,11.59564626,303,303,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID07_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081,0.9284375,0.8960625,0,babble_clip1604_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1604_snr_0db.wav,train,2.359868306,1.73398277,0.3957168,2.359868306,0.202982617,1.73398277,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1604_snr_0db.npz,110.69,48000,5313
22423,22423,22424,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s5.wav,10.38770975,371,371,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x04y04.wav,octagon,C4DM,9500.0,1.9466875,1.877630859,0,babble_clip1605_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1605_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1605_snr_0db.npz,104.62,48000,5021
22427,22427,22428,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s5.wav,12.92294785,313,313,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/15x05y.wav,classroom,C4DM,236.0,1.8619375,1.854630102,0,babble_clip1606_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1606_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1606_snr_0db.npz,159.23,48000,7643
22431,22431,22432,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,142,142,/home/cxw/GAN/own_dataset/rirs/openair/ron-cooke-hub-university-york/b-format/tstr_ir.wav,ron-cooke-hub-university-york,openair,3500.0,0.8945,0.832805556,0,babble_clip1607_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1607_snr_0db.wav,val,3.544068044,1.672644376,0.760377358,3.544068044,0.184094171,1.672644376,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1607_snr_0db.npz,121.36,48000,5825
22435,22435,22436,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s3.wav,6.366621315,385,385,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x06y01.wav,octagon,C4DM,9500.0,1.9858125,1.877630859,0,babble_clip1608_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1608_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1608_snr_0db.npz,13.98,48000,671
22439,22439,22440,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,115,115,/home/cxw/GAN/own_dataset/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-007.wav,heslington-church-vaa-group-2,openair,9000.0,2.6431875,2.336839286,0,babble_clip1609_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1609_snr_0db.wav,train,3.954242509,2.537091535,0.886685822,3.954242509,0.450290635,2.537091535,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1609_snr_0db.npz,218.53,48000,10489
22443,22443,22444,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s3.wav,7.553696145,140,140,/home/cxw/GAN/own_dataset/rirs/openair/ron-cooke-hub-university-york/b-format/tsfthr.wav,ron-cooke-hub-university-york,openair,3500.0,0.8331875,0.832805556,0,babble_clip1610_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1610_snr_0db.wav,test,3.544068044,1.672644376,0.760377358,3.544068044,0.184094171,1.672644376,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1610_snr_0db.npz,216.18,48000,10376
22447,22447,22448,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s4.wav,96.99868481,206,206,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r24_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,13.86875,13.64459215,0,babble_clip1611_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1611_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1611_snr_0db.npz,83.12,48000,3989
22451,22451,22452,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,27,27,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_0_0_2.wav,air_lecture,air,370.818,1.304875,1.288351563,0,babble_clip1612_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1612_snr_0db.wav,train,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1612_snr_0db.npz,49.65,48000,2383
22455,22455,22456,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s4.wav,77.58721088,185,185,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r18_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,13.3570625,13.64459215,0,babble_clip1613_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1613_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1613_snr_0db.npz,165.6,48000,7948
22459,22459,22460,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,381,381,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x05y07.wav,octagon,C4DM,9500.0,1.8740625,1.877630859,0,babble_clip1614_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1614_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1614_snr_0db.npz,168.32,48000,8079
22463,22463,22464,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s5.wav,10.38770975,382,382,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x05y09.wav,octagon,C4DM,9500.0,1.8558125,1.877630859,0,babble_clip1615_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1615_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1615_snr_0db.npz,203.05,48000,9746
22467,22467,22468,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,96,96,/home/cxw/GAN/own_dataset/rirs/openair/dixon-studio-theatre-university-york/b-format/r3_rir_bformat.wav,dixon-studio-theatre-university-york,openair,8000.0,2.898125,2.89165,0,babble_clip1616_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1616_snr_0db.wav,train,3.903089987,2.715575335,0.870933997,3.903089987,0.505252649,2.715575335,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1616_snr_0db.npz,113.46,48000,5446
22471,22471,22472,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,236,236,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r9_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,14.7123125,13.64459215,0,babble_clip1617_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1617_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1617_snr_0db.npz,136.31,48000,6542
22475,22475,22476,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s5.wav,11.59564626,538,538,/home/cxw/GAN/own_dataset/rirs/BJUT/kxl_819_q.wav,kxl_819,BJUT,24.0,5.4324375,5.426854167,0,babble_clip1618_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1618_snr_0db.wav,val,1.380211242,3.243023984,0.094042783,1.380211242,0.667674336,3.243023984,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1618_snr_0db.npz,7.62,48000,365
22479,22479,22480,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s3.wav,6.366621315,203,203,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r23_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,11.795625,13.64459215,0,babble_clip1619_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1619_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1619_snr_0db.npz,66.32,48000,3183
22483,22483,22484,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s3.wav,8.252562358,200,200,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r22_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,13.0575625,13.64459215,0,babble_clip1620_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1620_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1620_snr_0db.npz,71.18,48000,3416
22487,22487,22488,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s5.wav,10.45868481,268,268,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID04_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.97107641,0.9070625,0.9243875,0,babble_clip1621_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1621_snr_0db.wav,train,1.601745844,1.760057411,0.162261791,1.601745844,0.211012,1.760057411,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1621_snr_0db.npz,42.88,48000,2058
22491,22491,22492,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s3.wav,4.549251701,381,381,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x05y07.wav,octagon,C4DM,9500.0,1.8740625,1.877630859,0,babble_clip1622_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1622_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1622_snr_0db.npz,168.32,48000,8079
22495,22495,22496,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,273,273,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID04_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.1183832,0.908125,0.93413125,0,babble_clip1623_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1623_snr_0db.wav,train,2.00910393,1.768842685,0.287702983,2.00910393,0.213717323,1.768842685,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1623_snr_0db.npz,117.5,48000,5640
22499,22499,22500,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,206,206,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r24_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,13.86875,13.64459215,0,babble_clip1624_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1624_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1624_snr_0db.npz,83.12,48000,3989
22503,22503,22504,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,199,199,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r21_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,14.113375,13.64459215,0,babble_clip1625_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1625_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1625_snr_0db.npz,93.91,48000,4507
22507,22507,22508,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s4.wav,96.99868481,520,520,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room13.wav,080322_pra_room13,080322_pra,204.1737945,2.829625,2.829625,0,babble_clip1626_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1626_snr_0db.wav,train,2.31,2.69740834,0.380360434,2.31,0.499658334,2.69740834,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1626_snr_0db.npz,16.46,48000,790
22511,22511,22512,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s4.wav,35.92485261,550,550,/home/cxw/GAN/own_dataset/rirs/BJUT/yijiao_203_q.wav,yijiao_203,BJUT,296.0,5.4233125,5.422354167,0,babble_clip1627_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1627_snr_0db.wav,val,2.471291711,3.242328949,0.430028344,2.471291711,0.667460308,3.242328949,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1627_snr_0db.npz,14.13,48000,678
22515,22515,22516,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,57,57,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_0_1_3.wav,air_meeting,air,124.0,0.661125,0.66001875,0,babble_clip1628_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1628_snr_0db.wav,train,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1628_snr_0db.npz,6.75,48000,324
22519,22519,22520,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s5.wav,10.45868481,106,106,/home/cxw/GAN/own_dataset/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/tomb_ir.wav,genesis-6-studio-live-room-drum-set,openair,2300.0,1.510125,1.10634375,0,babble_clip1629_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1629_snr_0db.wav,train,3.361727836,1.910604703,0.704227809,3.361727836,0.25737129,1.910604703,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1629_snr_0db.npz,29.29,48000,1405
22523,22523,22524,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,267,267,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID03_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.97107641,0.9519375,0.9243875,0,babble_clip1630_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1630_snr_0db.wav,train,1.601745844,1.760057411,0.162261791,1.601745844,0.211012,1.760057411,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1630_snr_0db.npz,43.5,48000,2088
22527,22527,22528,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,461,461,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/4_3.wav,cuboid_room,dechorate,86.4,5.287,5.287554775,0,babble_clip1631_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1631_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1631_snr_0db.npz,179.23,48000,8603
22531,22531,22532,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s3.wav,6.366621315,109,109,/home/cxw/GAN/own_dataset/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-001.wav,heslington-church-vaa-group-2,openair,9000.0,2.3259375,2.336839286,0,babble_clip1632_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1632_snr_0db.wav,train,3.954242509,2.537091535,0.886685822,3.954242509,0.450290635,2.537091535,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1632_snr_0db.npz,185.34,48000,8896
22535,22535,22536,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s5.wav,12.10984127,150,150,/home/cxw/GAN/own_dataset/rirs/openair/spring-lane-building-university-york/b-format/sp1_mp1_ir_bformat_trimmed.wav,spring-lane-building-university-york,openair,9000.0,3.3363125,3.25745625,0,babble_clip1633_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1633_snr_0db.wav,val,3.954242509,2.81537851,0.886685822,3.954242509,0.535985878,2.81537851,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1633_snr_0db.npz,85.03,48000,4081
22539,22539,22540,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s4.wav,96.99868481,539,539,/home/cxw/GAN/own_dataset/rirs/BJUT/kxl_819_z.wav,kxl_819,BJUT,24.0,5.420125,5.426854167,0,babble_clip1634_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1634_snr_0db.wav,train,1.380211242,3.243023984,0.094042783,1.380211242,0.667674336,3.243023984,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1634_snr_0db.npz,13.04,48000,625
22543,22543,22544,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s4.wav,77.58721088,532,532,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room25.wav,080322_pra_room25,080322_pra,630.9573445,6.7266875,6.7266875,0,babble_clip1635_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1635_snr_0db.wav,val,2.8,3.422928102,0.531250244,2.8,0.72307372,3.422928102,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1635_snr_0db.npz,31.11,48000,1493
22547,22547,22548,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,6,6,/home/cxw/GAN/own_dataset/rirs/ace/Single/Meeting_Room_1/1/Single_503_1_RIR.wav,ace_Meeting_Room_1,ace,99.6,0.5235,0.52278125,0,babble_clip1636_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1636_snr_0db.wav,train,1.998259338,1.282514075,0.284363517,1.998259338,0.063958075,1.282514075,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1636_snr_0db.npz,37.96,48000,1822
22551,22551,22552,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,323,323,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/25x40y.wav,classroom,C4DM,236.0,1.843375,1.854630102,0,babble_clip1637_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1637_snr_0db.wav,val,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1637_snr_0db.npz,184.78,48000,8869
