Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,file_speech,length (s),level_0,Unnamed: 0,file_rir,room,dataset,vol,computed_rt60,rt60,snr,clip_label,file_clip,split,log_vol,log_rt60,log_vol_norm,vol_dnorm,log_rt60_norm,rt60_dnorm,file_feature
23227,23227,23228,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s3.wav,7.553696145,4,4,/home/cxw/GAN/own_dataset/rirs/ace/Single/Lecture_Room_2/1/Single_403a_1_RIR.wav,ace_Lecture_Room_2,ace,370,0.99525,0.998625,0,babble_clip1806_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1806_snr_0db.wav,test,2.568201724,1.824779011,0.459870657,2.568201724,0.230942265,1.824779011,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1806_snr_0db.npz
23231,23231,23232,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,104,104,/home/cxw/GAN/own_dataset/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/snare_ir.wav,genesis-6-studio-live-room-drum-set,openair,2300,1.6068125,1.10634375,0,babble_clip1807_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1807_snr_0db.wav,train,3.361727836,1.910604703,0.704227809,3.361727836,0.25737129,1.910604703,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1807_snr_0db.npz
23235,23235,23236,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,407,407,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x10y06.wav,octagon,C4DM,9500,1.85475,1.877630859,0,babble_clip1808_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1808_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1808_snr_0db.npz
23239,23239,23240,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s4.wav,77.58721088,330,330,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/35x25y.wav,classroom,C4DM,236,1.85825,1.854630102,0,babble_clip1809_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1809_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1809_snr_0db.npz
23243,23243,23244,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,223,223,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r4_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.0575625,13.64459215,0,babble_clip1810_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1810_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1810_snr_0db.npz
23247,23247,23248,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s3.wav,6.366621315,251,251,/home/cxw/GAN/own_dataset/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s1_r3_ir_1_96000.wav,york-guildhall-council-chamber,openair,15700,4.5083125,4.3930625,0,babble_clip1811_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1811_snr_0db.wav,val,4.195899652,3.065960292,0.961101333,4.195899652,0.613149628,3.065960292,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1811_snr_0db.npz
23251,23251,23252,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,455,455,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/4_18.wav,cuboid_room,dechorate,86.4,5.2873125,5.287554775,0,babble_clip1812_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1812_snr_0db.wav,test,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1812_snr_0db.npz
23255,23255,23256,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,493,493,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/7_15.wav,cuboid_room,dechorate,86.4,5.2920625,5.287554775,0,babble_clip1813_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1813_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1813_snr_0db.npz
23259,23259,23260,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,557,557,/home/cxw/GAN/own_dataset/rirs/BJUT/tsg_427_z.wav,tsg_427,BJUT,53.3,5.4290625,5.422645833,0,babble_clip1814_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1814_snr_0db.wav,train,1.726727209,3.242374015,0.200748351,1.726727209,0.667474185,3.242374015,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1814_snr_0db.npz
23263,23263,23264,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,246,246,/home/cxw/GAN/own_dataset/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_x_m5.s1.wav,usina-del-arte-symphony-hall,openair,40,2.814125,2.818421875,0,babble_clip1815_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1815_snr_0db.wav,train,1.602059991,2.69408455,0.162358529,1.602059991,0.498634811,2.69408455,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1815_snr_0db.npz
23267,23267,23268,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s3.wav,10.4921542,391,391,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x07y02.wav,octagon,C4DM,9500,1.980375,1.877630859,0,babble_clip1816_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1816_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1816_snr_0db.npz
23271,23271,23272,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,18,18,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_0_1_2.wav,air_booth,air,11.88,0.670125,0.667286458,0,babble_clip1817_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1817_snr_0db.wav,val,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1817_snr_0db.npz
23275,23275,23276,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,296,296,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L207/MicID01/SpkID06_20171231_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L207,BUT_ReverbDB,99.50840172,0.9145,0.898902778,0,babble_clip1818_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1818_snr_0db.wav,test,1.997859751,1.736634304,0.284240469,1.997859751,0.203799126,1.736634304,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1818_snr_0db.npz
23279,23279,23280,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s4.wav,25.04253968,325,325,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/30x40y.wav,classroom,C4DM,236,1.843875,1.854630102,0,babble_clip1819_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1819_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1819_snr_0db.npz
23283,23283,23284,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,375,375,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x04y11.wav,octagon,C4DM,9500,1.856625,1.877630859,0,babble_clip1820_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1820_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1820_snr_0db.npz
23287,23287,23288,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,160,160,/home/cxw/GAN/own_dataset/rirs/openair/st-andrews-church/b-format/lyd3_000_bformat_48k.wav,st-andrews-church,openair,6000,1.646,1.646,0,babble_clip1821_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1821_snr_0db.wav,val,3.77815125,2.243468813,0.832460563,3.77815125,0.359872928,2.243468813,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1821_snr_0db.npz
23291,23291,23292,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,340,340,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/50x45y.wav,classroom,C4DM,236,1.847,1.854630102,0,babble_clip1822_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1822_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1822_snr_0db.npz
23295,23295,23296,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s4.wav,25.04253968,376,376,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x04y12.wav,octagon,C4DM,9500,1.8470625,1.877630859,0,babble_clip1823_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1823_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1823_snr_0db.npz
23299,23299,23300,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s3.wav,10.4921542,412,412,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x11y08.wav,octagon,C4DM,9500,1.8270625,1.877630859,0,babble_clip1824_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1824_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1824_snr_0db.npz
23303,23303,23304,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,538,538,/home/cxw/GAN/own_dataset/rirs/BJUT/kxl_819_q.wav,kxl_819,BJUT,24,5.4324375,5.426854167,0,babble_clip1825_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1825_snr_0db.wav,train,1.380211242,3.243023984,0.094042783,1.380211242,0.667674336,3.243023984,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1825_snr_0db.npz
23307,23307,23308,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s4.wav,25.04253968,281,281,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID03_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588,0.95125,0.937083333,0,babble_clip1826_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1826_snr_0db.wav,train,3.432140919,1.771486295,0.7259107,3.432140919,0.214531392,1.771486295,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1826_snr_0db.npz
23311,23311,23312,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s4.wav,74.67678005,248,248,/home/cxw/GAN/own_dataset/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_z_m5.s1.wav,usina-del-arte-symphony-hall,openair,40,2.8609375,2.818421875,0,babble_clip1827_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1827_snr_0db.wav,train,1.602059991,2.69408455,0.162358529,1.602059991,0.498634811,2.69408455,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1827_snr_0db.npz
23315,23315,23316,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,238,238,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r9_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.5005625,13.64459215,0,babble_clip1828_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1828_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1828_snr_0db.npz
23319,23319,23320,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s4.wav,77.58721088,361,361,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x01y00.wav,octagon,C4DM,9500,1.827625,1.877630859,0,babble_clip1829_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1829_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1829_snr_0db.npz
23323,23323,23324,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,458,458,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/4_22.wav,cuboid_room,dechorate,86.4,5.3113125,5.287554775,0,babble_clip1830_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1830_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1830_snr_0db.npz
23327,23327,23328,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,199,199,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r21_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.113375,13.64459215,0,babble_clip1831_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1831_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1831_snr_0db.npz
23331,23331,23332,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,216,216,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r2_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.279375,13.64459215,0,babble_clip1832_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1832_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1832_snr_0db.npz
23335,23335,23336,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s4.wav,35.92485261,492,492,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/7_13.wav,cuboid_room,dechorate,86.4,5.2916875,5.287554775,0,babble_clip1833_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1833_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1833_snr_0db.npz
23339,23339,23340,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s5.wav,12.92294785,263,263,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_ConferenceRoom2/MicID01/SpkID03_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_ConferenceRoom2,BUT_ReverbDB,1038.103655,0.9665,0.950140625,0,babble_clip1834_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1834_snr_0db.wav,train,3.01624072,1.783080173,0.597839063,3.01624072,0.218101592,1.783080173,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1834_snr_0db.npz
23343,23343,23344,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s5.wav,12.71292517,493,493,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/7_15.wav,cuboid_room,dechorate,86.4,5.2920625,5.287554775,0,babble_clip1835_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1835_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1835_snr_0db.npz
23347,23347,23348,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,245,245,/home/cxw/GAN/own_dataset/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_w_m5.s1.wav,usina-del-arte-symphony-hall,openair,40,2.759625,2.818421875,0,babble_clip1836_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1836_snr_0db.wav,train,1.602059991,2.69408455,0.162358529,1.602059991,0.498634811,2.69408455,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1836_snr_0db.npz
23351,23351,23352,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,235,235,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r8_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,12.8415,13.64459215,0,babble_clip1837_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1837_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1837_snr_0db.npz
23355,23355,23356,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s4.wav,81.64875283,402,402,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x09y02.wav,octagon,C4DM,9500,1.928125,1.877630859,0,babble_clip1838_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1838_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1838_snr_0db.npz
23359,23359,23360,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s3.wav,10.4921542,192,192,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r1_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,15.167875,13.64459215,0,babble_clip1839_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1839_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1839_snr_0db.npz
23363,23363,23364,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,130,130,/home/cxw/GAN/own_dataset/rirs/openair/maes-howe/b-format/mh3_000_bformat_48k.wav,maes-howe,openair,13000,0.624375,0.624375,0,babble_clip1840_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1840_snr_0db.wav,train,4.113943352,1.43130479,0.935863842,4.113943352,0.109776448,1.43130479,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1840_snr_0db.npz
23367,23367,23368,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,418,418,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/1_12.wav,cuboid_room,dechorate,86.4,5.2921875,5.287554775,0,babble_clip1841_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1841_snr_0db.wav,test,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1841_snr_0db.npz
23371,23371,23372,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,417,417,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x12y12.wav,octagon,C4DM,9500,1.82375,1.877630859,0,babble_clip1842_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1842_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1842_snr_0db.npz
23375,23375,23376,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,506,506,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/7_loopback.wav,cuboid_room,dechorate,86.4,5.3408125,5.287554775,0,babble_clip1843_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1843_snr_0db.wav,test,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1843_snr_0db.npz
23379,23379,23380,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,517,517,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room10.wav,080322_pra_room10,080322_pra,158.4893192,3.7666875,3.7666875,0,babble_clip1844_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1844_snr_0db.wav,train,2.2,2.937074533,0.346487211,2.2,0.573460755,2.937074533,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1844_snr_0db.npz
23383,23383,23384,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,454,454,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/4_1.wav,cuboid_room,dechorate,86.4,5.28825,5.287554775,0,babble_clip1845_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1845_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1845_snr_0db.npz
23387,23387,23388,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,353,353,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/60x45y.wav,classroom,C4DM,236,1.8403125,1.854630102,0,babble_clip1846_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1846_snr_0db.wav,val,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1846_snr_0db.npz
23391,23391,23392,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s4.wav,66.23301587,88,88,/home/cxw/GAN/own_dataset/rirs/openair/central-hall-university-york/b-format/ir_centre_stalls.wav,central-hall-university-york,openair,1560,1.4296875,1.35175,0,babble_clip1847_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1847_snr_0db.wav,train,3.193124598,2.07845746,0.652308399,3.193124598,0.309059598,2.07845746,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1847_snr_0db.npz
23395,23395,23396,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s4.wav,74.67678005,510,510,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room3.wav,080322_pra_room3,080322_pra,63.09573445,1.8760625,1.8760625,0,babble_clip1848_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1848_snr_0db.wav,train,1.8,2.353081223,0.223311856,1.8,0.393626796,2.353081223,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1848_snr_0db.npz
23399,23399,23400,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s4.wav,66.23301587,236,236,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r9_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.7123125,13.64459215,0,babble_clip1849_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1849_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1849_snr_0db.npz
23403,23403,23404,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s5.wav,12.92294785,86,86,/home/cxw/GAN/own_dataset/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s2r6.wav,arthur-sykes-rymer-auditorium-university-york,openair,21000,1.4060625,1.412270833,0,babble_clip1850_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1850_snr_0db.wav,test,4.322219295,2.115154001,1,4.322219295,0.320359871,2.115154001,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1850_snr_0db.npz
23407,23407,23408,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,368,368,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x03y09.wav,octagon,C4DM,9500,1.8466875,1.877630859,0,babble_clip1851_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1851_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1851_snr_0db.npz
23411,23411,23412,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s4.wav,35.92485261,212,212,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r26_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.6705625,13.64459215,0,babble_clip1852_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1852_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1852_snr_0db.npz
23415,23415,23416,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,117,117,/home/cxw/GAN/own_dataset/rirs/openair/innocent-railway-tunnel/b-format/middle_tunnel_4way_bformat.wav,innocent-railway-tunnel,openair,2000,4.871625,4.884620536,0,babble_clip1853_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1853_snr_0db.wav,train,3.301029996,3.154826015,0.685536613,3.301029996,0.640514795,3.154826015,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1853_snr_0db.npz
23419,23419,23420,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,161,161,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r10_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.7930625,13.64459215,0,babble_clip1854_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/babble_clip1854_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/babble_clip1854_snr_0db.npz
